id,first_name,last_name,gender,email,address,country,nationality,generation,date_of_birth,wealth_tier,net_worth_usd,monthly_income_usd,internet_frequency,monthly_internet_spend_usd,food_living_pct,tech_pct,lifestyle_pct,travel_pct,investment_pct,food_living_usd,tech_usd,lifestyle_usd,travel_usd,investment_usd
8814,Patrik,Gustafsson,male,patrik.gustafsson114.se@gmail.com,"83 Odengatan, Gothenburg",swe,SE,boomer,1950-01-10,top_1,5438432.6,27192.16,always,1445.2,13.81,10.93,16.37,16.59,42.3,3755.24,2972.1,4451.36,4511.18,11502.28
8815,David,Jackson,male,david.jackson519.us@gmail.com,"131 River Rd, San Antonio",usa,US,boomer,1957-09-27,top_25,1767282.61,70691.3,always,57.88,47.47,6.6,20.88,12.29,12.76,33557.16,4665.63,14760.34,8687.96,9020.21
8816,Ying,Guo,female,ying.guo659.cn@gmail.com,"68 Nanjing Rd, Hangzhou",china,CN,millennial,1993-03-21,bottom_50,19447.69,1944.77,sometimes,2.78,77.95,12.46,9.22,0.37,0.0,1515.95,242.32,179.31,7.2,0.0
8817,Cian,Walsh,male,cian.walsh806.ie@gmail.com,"156 O'Connell St, Dublin",ire,IE,millennial,1993-01-14,top_25,413120.22,16524.81,often,34.13,45.84,11.97,22.14,12.38,7.67,7574.97,1978.02,3658.59,2045.77,1267.45
8818,Riona,Smith,female,riona.smith152.ie@gmail.com,"72 Nassau St, Galway",ire,IE,millennial,1990-01-23,bottom_50,304517.2,30451.72,once,11.3,78.8,4.73,13.43,3.04,0.0,23995.96,1440.37,4089.67,925.73,0.0
8819,John,Jackson,male,john.jackson201.us@gmail.com,"66 Maple Dr, Chicago",usa,US,millennial,1986-02-20,bottom_50,162534.09,16253.41,once,12.2,74.54,8.36,9.46,7.64,0.0,12115.29,1358.79,1537.57,1241.76,0.0
8820,Andrew,Garcia,male,andrew.garcia153.us@gmail.com,"4 Cedar Ln, Chicago",usa,US,gen_z,2004-06-11,top_25,93822.75,3752.91,often,60.83,44.19,14.3,21.96,11.1,8.45,1658.41,536.67,824.14,416.57,317.12
8821,Freya,Johnson,female,freya.johnson39.uk@gmail.com,"184 Queens Ave, London",uk,GB,millennial,1991-04-21,top_10,934482.24,11681.03,always,166.39,25.87,15.16,26.46,16.1,16.41,3021.88,1770.84,3090.8,1880.65,1916.86
8822,Jacques,Laurent,male,jacques.laurent728.fr@gmail.com,"60 Rue de Passy, Lyon",fr,FR,millennial,1989-06-24,bottom_50,92220.25,9222.02,often,19.24,77.02,3.62,11.82,7.54,0.0,7102.8,333.84,1090.04,695.34,0.0
8823,Muireann,Kelly,female,muireann.kelly880.ie@gmail.com,"30 Merrion Sq, Kilkenny",ire,IE,boomer,1959-03-02,bottom_50,32070.3,3207.03,once,21.29,82.25,0.26,10.35,7.14,0.0,2637.78,8.34,331.93,228.98,0.0
8824,Jessica,Taylor,female,jessica.taylor376.us@gmail.com,"192 Elm St, Los Angeles",usa,US,boomer,1955-08-04,bottom_50,1007769.67,100776.97,sometimes,20.54,76.55,1.86,11.9,9.69,0.0,77144.77,1874.45,11992.46,9765.29,0.0
8825,Peng,Zhao,male,peng.zhao590.cn@gmail.com,"92 Dongfeng Rd, Nanjing",china,CN,boomer,1959-01-28,top_25,147949.83,5917.99,sometimes,38.07,49.32,6.31,12.65,11.75,19.97,2918.75,373.43,748.63,695.36,1181.82
8826,Matthew,Miller,male,matthew.miller165.us@gmail.com,"59 Cedar Ln, New York",usa,US,gen_z,2001-01-26,bottom_50,10646.85,1064.68,sometimes,21.92,70.66,9.84,13.74,5.76,0.0,752.3,104.76,146.29,61.33,0.0
8827,Hao,Li,male,hao.li30.cn@gmail.com,"140 Dongfeng Rd, Shenzhen",china,CN,boomer,1961-05-02,bottom_50,32798.15,3279.82,once,5.72,76.73,8.56,7.79,6.92,0.0,2516.61,280.75,255.5,226.96,0.0
8828,Andre,Fournier,male,andre.fournier760.fr@gmail.com,"196 Rue de la Paix, Lyon",fr,FR,millennial,1986-10-15,bottom_50,156317.8,15631.78,once,14.63,82.35,0.95,9.04,7.66,0.0,12872.77,148.5,1413.11,1197.39,0.0
8829,Richard,Johnson,male,richard.johnson640.us@gmail.com,"105 River Rd, San Antonio",usa,US,gen_z,2007-08-10,bottom_50,21309.9,2130.99,once,15.62,79.71,5.93,12.55,1.81,0.0,1698.61,126.37,267.44,38.57,0.0
8830,Lea,Petit,female,lea.petit760.fr@gmail.com,"152 Boulevard Saint-Germain, Bordeaux",fr,FR,boomer,1957-06-12,top_1,4279561.73,21397.81,always,1178.7,20.16,5.85,25.22,14.81,33.96,4313.8,1251.77,5396.53,3169.02,7266.7
8831,Bo,Wang,male,bo.wang252.cn@gmail.com,"112 Wangfujing St, Hangzhou",china,CN,millennial,1986-01-11,top_25,102828.98,4113.16,always,35.16,37.27,19.8,21.82,5.84,15.27,1532.97,814.41,897.49,240.21,628.08
8832,Lily,Evans,female,lily.evans988.uk@gmail.com,"194 Park Rd, London",uk,GB,millennial,1990-10-24,bottom_50,84939.38,8493.94,often,22.63,78.68,5.89,9.71,5.72,0.0,6683.03,500.29,824.76,485.85,0.0
8833,Fang,Xu,female,fang.xu232.cn@gmail.com,"161 Wangfujing St, Wuhan",china,CN,millennial,1982-09-22,bottom_50,36577.49,3657.75,once,8.75,82.3,13.68,3.53,0.49,0.0,3010.33,500.38,129.12,17.92,0.0
8834,Mary,Jones,female,mary.jones701.us@gmail.com,"18 Park Ave, Houston",usa,US,millennial,1981-09-23,top_25,250521.44,10020.86,often,53.32,48.1,10.63,15.72,11.41,14.14,4820.03,1065.22,1575.28,1143.38,1416.95
8835,Linda,Brown,female,linda.brown967.us@gmail.com,"70 River Rd, San Diego",usa,US,millennial,1991-02-23,bottom_50,20979.26,2097.93,always,22.07,78.38,6.77,7.67,7.18,0.0,1644.36,142.03,160.91,150.63,0.0
8836,Shane,Lynch,male,shane.lynch531.ie@gmail.com,"113 Merrion Sq, Galway",ire,IE,millennial,1983-04-09,top_10,1448466.03,18105.83,always,135.46,31.91,13.23,18.88,18.24,17.74,5777.57,2395.4,3418.38,3302.5,3211.97
8837,Betty,Johnson,female,betty.johnson884.us@gmail.com,"4 Pine Rd, New York",usa,US,millennial,1990-12-24,top_1,7572352.3,37861.76,sometimes,1593.92,21.17,10.9,22.64,12.68,32.61,8015.33,4126.93,8571.9,4800.87,12346.72
8838,Lei,Zhou,male,lei.zhou578.cn@gmail.com,"169 Guanghua Rd, Wuhan",china,CN,millennial,1982-03-03,top_10,343115.66,4288.95,sometimes,110.28,34.55,9.73,20.73,12.2,22.79,1481.83,417.31,889.1,523.25,977.45
8839,Henri,David,male,henri.david315.fr@gmail.com,"80 Avenue Foch, Paris",fr,FR,gen_z,2000-09-02,top_1,520305.21,2601.53,always,649.86,21.62,8.54,23.77,17.43,28.64,562.45,222.17,618.38,453.45,745.08
8840,Robert,Lopez,male,robert.lopez476.us@gmail.com,"51 Maple Dr, San Antonio",usa,US,millennial,1994-03-17,bottom_50,124016.61,12401.66,once,20.88,76.95,5.24,9.7,8.11,0.0,9543.08,649.85,1202.96,1005.77,0.0
8841,Zhi,Wu,female,zhi.wu403.cn@gmail.com,"6 Huaihai Rd, Guangzhou",china,CN,gen_z,2004-07-08,bottom_50,69535.1,6953.51,once,7.09,74.73,11.82,12.19,1.26,0.0,5196.36,821.9,847.63,87.61,0.0
8842,Zhen,Guo,male,zhen.guo749.cn@gmail.com,"72 Huaihai Rd, Hangzhou",china,CN,millennial,1995-12-14,bottom_50,465.74,46.57,often,7.45,72.22,5.97,15.19,6.62,0.0,33.63,2.78,7.07,3.08,0.0
8843,Ciara,Gallagher,female,ciara.gallagher702.ie@gmail.com,"144 North Circular Rd, Drogheda",ire,IE,millennial,1987-10-12,bottom_50,145008.25,14500.83,once,11.93,81.5,3.75,10.41,4.34,0.0,11818.18,543.78,1509.54,629.34,0.0
8844,Liam,Moore,male,liam.moore425.ie@gmail.com,"194 Nassau St, Dublin",ire,IE,gen_z,2005-08-10,bottom_50,37618.87,3761.89,always,14.19,69.45,8.83,16.97,4.75,0.0,2612.63,332.17,638.39,178.69,0.0
8845,Thomas,Martinez,male,thomas.martinez637.us@gmail.com,"132 Oak Ave, Los Angeles",usa,US,millennial,1991-07-03,top_25,418695.66,16747.83,often,54.53,55.47,4.8,23.12,10.11,6.5,9290.02,803.9,3872.1,1693.21,1088.61
8846,Donald,Garcia,male,donald.garcia563.us@gmail.com,"159 Oak Ave, New York",usa,US,millennial,1988-03-04,top_1,3275823.93,16379.12,often,834.33,17.36,11.34,14.24,22.47,34.59,2843.42,1857.39,2332.39,3680.39,5665.54
8847,Mary,Davis,female,mary.davis683.us@gmail.com,"137 River Rd, San Jose",usa,US,gen_z,2000-03-08,bottom_50,1640.7,164.07,often,17.52,71.64,9.9,16.29,2.17,0.0,117.54,16.24,26.73,3.56,0.0
8848,Lucas,Williams,male,lucas.williams465.uk@gmail.com,"74 Church Rd, Bristol",uk,GB,boomer,1956-06-25,top_10,3697362.76,46217.03,often,255.24,29.64,11.51,11.73,21.1,26.02,13698.73,5319.58,5421.26,9751.79,12025.67
8849,Grainne,McCarthy,female,grainne.mccarthy190.ie@gmail.com,"137 Fitzwilliam Sq, Bray",ire,IE,boomer,1946-08-07,top_10,3618292.17,45228.65,often,216.91,32.23,15.7,21.34,17.72,13.01,14577.19,7100.9,9651.79,8014.52,5884.25
8850,Cheng,Zhou,male,cheng.zhou590.cn@gmail.com,"160 Zhongshan Ave, Beijing",china,CN,boomer,1955-09-11,top_25,120027.87,4801.11,sometimes,16.89,45.14,8.64,17.47,10.91,17.84,2167.22,414.82,838.75,523.8,856.52
8851,Yun,Yang,female,yun.yang836.cn@gmail.com,"195 Xinhua St, Beijing",china,CN,gen_z,2003-09-01,bottom_50,97061.34,9706.13,sometimes,6.28,76.75,12.09,10.9,0.26,0.0,7449.45,1173.47,1057.97,25.24,0.0
8852,Margaret,Johnson,female,margaret.johnson342.us@gmail.com,"185 Hill St, Chicago",usa,US,gen_z,2006-10-26,bottom_50,13911.92,1391.19,once,14.66,71.23,11.5,12.6,4.67,0.0,990.94,159.99,175.29,64.97,0.0
8853,Sebastian,Robinson,male,sebastian.robinson682.uk@gmail.com,"92 Park Rd, Bristol",uk,GB,millennial,1981-03-04,top_25,532170.17,21286.81,sometimes,48.08,49.48,4.44,24.41,7.78,13.89,10532.71,945.13,5196.11,1656.11,2956.74
8854,Ella,Wilson,female,ella.wilson73.uk@gmail.com,"134 Queens Ave, Leicester",uk,GB,gen_z,1998-08-01,top_1,737857.91,3689.29,often,769.67,10.77,15.33,28.06,15.31,30.53,397.34,565.57,1035.21,564.83,1126.34
8855,Paul,Martinez,male,paul.martinez214.us@gmail.com,"89 Oak Ave, Houston",usa,US,millennial,1995-08-15,top_25,228921.7,9156.87,sometimes,70.34,49.47,9.47,18.6,5.6,16.86,4529.9,867.16,1703.18,512.78,1543.85
8856,Sophie,Laurent,female,sophie.laurent26.fr@gmail.com,"188 Rue Saint-Honore, Lyon",fr,FR,boomer,1947-01-22,top_25,881393.21,35255.73,once,32.58,47.08,6.15,17.92,16.29,12.56,16598.4,2168.23,6317.83,5743.16,4428.12
8857,Zhen,Yang,female,zhen.yang73.cn@gmail.com,"85 Zhongshan Ave, Nanjing",china,CN,gen_z,1999-02-11,bottom_50,1822.86,182.29,sometimes,5.94,72.22,14.5,12.88,0.4,0.0,131.65,26.43,23.48,0.73,0.0
8858,Lars,Svensson,male,lars.svensson422.se@gmail.com,"55 Sveavagen, Helsingborg",swe,SE,millennial,1988-05-13,top_25,125379.32,5015.17,once,63.44,44.25,12.29,19.28,7.02,17.16,2219.21,616.36,966.92,352.06,860.6
8859,Hui,Chen,male,hui.chen298.cn@gmail.com,"159 Zhongshan Ave, Guangzhou",china,CN,millennial,1992-04-27,bottom_50,61491.9,6149.19,sometimes,4.24,73.39,10.63,12.72,3.26,0.0,4512.89,653.66,782.18,200.46,0.0
8860,Patricia,Taylor,female,patricia.taylor641.us@gmail.com,"1 Park Ave, San Antonio",usa,US,gen_z,2003-06-16,top_25,37513.37,1500.53,sometimes,78.07,44.98,12.01,27.14,7.38,8.49,674.94,180.21,407.24,110.74,127.39
8861,Charles,Lopez,male,charles.lopez691.us@gmail.com,"78 Elm St, New York",usa,US,millennial,1993-04-20,top_25,376544.62,15061.78,often,55.64,45.8,12.43,20.31,8.67,12.79,6898.3,1872.18,3059.05,1305.86,1926.4
8862,Muireann,Murphy,female,muireann.murphy728.ie@gmail.com,"109 Grafton St, Drogheda",ire,IE,millennial,1984-09-25,bottom_50,161570.98,16157.1,sometimes,13.87,79.41,6.95,11.43,2.21,0.0,12830.35,1122.92,1846.76,357.07,0.0
8863,Charlotte,Garcia,female,charlotte.garcia965.fr@gmail.com,"102 Rue Nationale, Bordeaux",fr,FR,boomer,1950-04-19,top_10,2947447.18,36843.09,always,232.16,30.2,6.75,21.11,25.1,16.84,11126.61,2486.91,7777.58,9247.62,6204.38
8864,Ting,Hu,female,ting.hu257.cn@gmail.com,"24 Wangfujing St, Suzhou",china,CN,millennial,1983-05-14,bottom_50,60336.59,6033.66,always,4.97,74.89,9.97,13.94,1.2,0.0,4518.61,601.56,841.09,72.4,0.0
8865,Paul,Johnson,male,paul.johnson577.us@gmail.com,"183 Elm St, San Diego",usa,US,millennial,1992-02-24,bottom_50,116653.87,11665.39,sometimes,12.65,74.5,7.62,10.74,7.14,0.0,8690.72,888.9,1252.86,832.91,0.0
8866,Dorothy,Thompson,female,dorothy.thompson154.us@gmail.com,"92 Park Ave, San Antonio",usa,US,millennial,1992-05-27,top_1,7773705.3,38868.53,once,1374.75,18.3,8.12,21.44,12.64,39.5,7112.94,3156.12,8333.41,4912.98,15353.07
8867,Jun,Liu,male,jun.liu625.cn@gmail.com,"103 Changan Ave, Beijing",china,CN,boomer,1961-12-22,top_10,398528.63,4981.61,always,140.4,34.3,11.3,18.91,17.19,18.3,1708.69,562.92,942.02,856.34,911.63
8868,Betty,Garcia,female,betty.garcia414.us@gmail.com,"9 River Rd, Houston",usa,US,millennial,1992-05-01,bottom_50,83587.15,8358.72,sometimes,13.97,82.91,6.34,5.21,5.54,0.0,6930.21,529.94,435.49,463.07,0.0
8869,Christopher,Brown,male,christopher.brown428.us@gmail.com,"191 Park Ave, Houston",usa,US,gen_z,2001-06-06,top_10,553735.77,6921.7,often,167.94,19.96,14.88,25.08,10.42,29.66,1381.57,1029.95,1735.96,721.24,2052.98
8870,Shu,Huang,female,shu.huang997.cn@gmail.com,"200 Renmin Rd, Shanghai",china,CN,millennial,1981-03-10,top_1,959937.87,4799.69,often,523.76,20.5,17.37,22.6,9.31,30.22,983.94,833.71,1084.73,446.85,1450.47
8871,Ming,Zhang,male,ming.zhang581.cn@gmail.com,"180 Jiefang Rd, Xi'an",china,CN,gen_z,2000-07-09,bottom_50,101878.21,10187.82,once,4.84,72.43,14.03,11.53,2.01,0.0,7379.04,1429.35,1174.66,204.78,0.0
8872,Jennifer,Jones,female,jennifer.jones302.us@gmail.com,"142 Main St, San Jose",usa,US,gen_z,2008-03-24,top_25,179313.95,7172.56,always,68.0,41.71,13.33,18.17,11.91,14.88,2991.67,956.1,1303.25,854.25,1067.28
8873,Zhen,Zhou,male,zhen.zhou894.cn@gmail.com,"77 Zhongshan Ave, Nanjing",china,CN,boomer,1963-12-19,top_25,212035.91,8481.44,sometimes,20.43,41.31,12.52,20.4,11.02,14.75,3503.68,1061.88,1730.21,934.65,1251.01
8874,Hui,Wang,female,hui.wang454.cn@gmail.com,"21 Renmin Rd, Shanghai",china,CN,millennial,1991-02-08,bottom_50,54830.72,5483.07,always,2.26,74.86,10.96,13.68,0.5,0.0,4104.63,600.94,750.08,27.42,0.0
8875,Laura,Lefebvre,female,laura.lefebvre702.fr@gmail.com,"116 Rue de Passy, Toulouse",fr,FR,millennial,1990-08-10,top_25,385265.25,15410.61,always,56.41,48.63,4.19,22.05,13.57,11.56,7494.18,645.7,3398.04,2091.22,1781.47
8876,Zhen,Hu,male,zhen.hu681.cn@gmail.com,"61 Renmin Rd, Suzhou",china,CN,millennial,1994-08-14,top_1,1119930.15,5599.65,always,682.43,24.98,11.14,19.45,11.55,32.88,1398.79,623.8,1089.13,646.76,1841.16
8877,Yan,Wang,female,yan.wang7.cn@gmail.com,"171 Guanghua Rd, Nanjing",china,CN,millennial,1988-07-12,top_1,585895.36,2929.48,often,242.63,25.07,12.07,17.05,8.32,37.49,734.42,353.59,499.48,243.73,1098.26
8878,Eva,Lindberg,female,eva.lindberg621.se@gmail.com,"184 Birger Jarlsgatan, Vasteras",swe,SE,millennial,1982-09-02,top_1,1282555.6,6412.78,once,1053.44,23.15,11.13,19.15,11.48,35.09,1484.56,713.74,1228.05,736.19,2250.24
8879,Anders,Jakobsson,male,anders.jakobsson328.se@gmail.com,"125 Storgatan, Linkoping",swe,SE,boomer,1947-02-09,top_10,1828037.6,22850.47,once,254.2,25.79,11.92,20.72,12.69,28.88,5893.14,2723.78,4734.62,2899.72,6599.22
8880,Xia,Huang,female,xia.huang215.cn@gmail.com,"155 Nanjing Rd, Wuhan",china,CN,boomer,1963-06-04,top_25,208331.86,8333.27,often,24.73,42.48,11.74,15.66,10.19,19.93,3539.97,978.33,1304.99,849.16,1660.82
8881,Dorothy,Martinez,female,dorothy.martinez350.us@gmail.com,"88 Cedar Ln, Los Angeles",usa,US,boomer,1949-11-16,bottom_50,1000357.31,100035.73,once,20.52,79.04,4.81,7.52,8.63,0.0,79068.24,4811.72,7522.69,8633.08,0.0
8882,Linda,Jones,female,linda.jones582.us@gmail.com,"169 Elm St, Houston",usa,US,millennial,1991-07-08,bottom_50,106190.09,10619.01,sometimes,21.97,78.66,6.35,13.8,1.19,0.0,8352.91,674.31,1465.42,126.37,0.0
8883,Harry,Davies,male,harry.davies418.uk@gmail.com,"40 Manor Rd, Birmingham",uk,GB,millennial,1982-06-11,top_10,1247155.6,15589.45,always,153.23,27.16,13.98,23.43,11.62,23.81,4234.09,2179.41,3652.61,1811.49,3711.85
8884,Hao,Yang,male,hao.yang241.cn@gmail.com,"166 Dongfeng Rd, Nanjing",china,CN,millennial,1984-11-20,top_25,139688.88,5587.56,once,20.58,44.43,12.4,22.15,11.26,9.76,2482.55,692.86,1237.64,629.16,545.35
8885,Dorothy,Martinez,female,dorothy.martinez248.us@gmail.com,"127 Maple Dr, Philadelphia",usa,US,gen_z,2001-08-27,top_25,87159.58,3486.38,always,52.11,48.04,14.41,25.25,6.44,5.86,1674.86,502.39,880.31,224.52,204.3
8886,Ashley,Miller,female,ashley.miller685.us@gmail.com,"104 Pine Rd, New York",usa,US,gen_z,2008-02-28,bottom_50,18726.85,1872.68,often,11.51,72.94,7.86,15.9,3.3,0.0,1365.93,147.19,297.76,61.8,0.0
8887,Hao,Li,male,hao.li65.cn@gmail.com,"83 Zhongshan Ave, Hangzhou",china,CN,gen_z,2004-10-14,bottom_50,59707.81,5970.78,once,5.18,76.37,9.43,12.61,1.59,0.0,4559.88,563.04,752.92,94.94,0.0
8888,Viktor,Jonsson,male,viktor.jonsson87.se@gmail.com,"73 Odengatan, Malmo",swe,SE,millennial,1989-08-18,bottom_50,42978.48,4297.85,once,24.5,76.79,10.54,9.74,2.93,0.0,3300.32,452.99,418.61,125.93,0.0
8889,Xue,Zhang,female,xue.zhang39.cn@gmail.com,"12 Jiefang Rd, Hangzhou",china,CN,boomer,1949-05-04,top_10,518677.22,6483.47,always,99.37,28.57,6.23,28.77,12.71,23.72,1852.33,403.92,1865.29,824.05,1537.88
8890,Mary,Davis,female,mary.davis430.us@gmail.com,"135 Lake Dr, New York",usa,US,gen_z,2007-12-22,top_10,336486.62,4206.08,always,281.5,35.09,15.83,21.61,13.48,13.99,1475.91,665.82,908.93,566.98,588.43
8891,Sandra,Martin,female,sandra.martin735.us@gmail.com,"3 Park Ave, Chicago",usa,US,millennial,1988-02-08,bottom_50,13038.95,1303.89,often,16.21,81.08,5.39,12.12,1.41,0.0,1057.19,70.28,158.03,18.38,0.0
8892,Paul,Hernandez,male,paul.hernandez302.us@gmail.com,"20 Main St, Los Angeles",usa,US,gen_z,2004-07-16,bottom_50,30131.28,3013.13,always,10.78,66.81,10.19,16.61,6.39,0.0,2013.07,307.04,500.48,192.54,0.0
8893,James,Taylor,male,james.taylor121.us@gmail.com,"45 River Rd, Houston",usa,US,millennial,1991-03-23,top_25,481037.38,19241.5,often,46.52,46.46,9.36,21.52,7.61,15.05,8939.6,1801.0,4140.77,1464.28,2895.85
8894,Emily,Lewis,female,emily.lewis364.uk@gmail.com,"200 Station Rd, Edinburgh",uk,GB,gen_z,2006-04-22,top_10,210981.1,2637.26,often,162.85,24.12,17.79,32.31,14.07,11.71,636.11,469.17,852.1,371.06,308.82
8895,John,Wilson,male,john.wilson4.us@gmail.com,"82 Park Ave, Chicago",usa,US,millennial,1988-08-06,bottom_50,10034.97,1003.5,sometimes,8.26,78.77,6.31,11.1,3.82,0.0,790.46,63.32,111.39,38.33,0.0
8896,Klara,Persson,female,klara.persson53.se@gmail.com,"57 Gotgatan, Jonkoping",swe,SE,millennial,1983-10-13,top_1,1077147.69,5385.74,often,735.91,10.52,6.07,31.13,17.18,35.1,566.58,326.91,1676.58,925.27,1890.39
8897,Dorothy,Lopez,female,dorothy.lopez679.us@gmail.com,"36 Cedar Ln, New York",usa,US,gen_z,2007-11-04,top_25,59958.21,2398.33,often,49.83,49.22,10.17,16.76,7.33,16.52,1180.46,243.91,401.96,175.8,396.2
8898,Jeanne,Bertrand,female,jeanne.bertrand260.fr@gmail.com,"17 Rue Saint-Honore, Lyon",fr,FR,millennial,1988-12-21,top_10,611331.87,7641.65,often,142.23,37.84,11.07,20.06,15.16,15.87,2891.6,845.93,1532.91,1158.47,1212.73
8899,Sandra,Thompson,female,sandra.thompson815.us@gmail.com,"61 Cedar Ln, Houston",usa,US,gen_z,2007-12-11,top_25,107330.28,4293.21,sometimes,56.84,41.41,11.1,25.36,9.11,13.02,1777.82,476.55,1088.76,391.11,558.98
8900,Li,Yang,female,li.yang277.cn@gmail.com,"45 Guanghua Rd, Guangzhou",china,CN,millennial,1983-06-08,top_10,157527.41,1969.09,often,65.67,31.0,18.51,24.7,6.14,19.65,610.42,364.48,486.37,120.9,386.93
8901,Siobhan,Quinn,female,siobhan.quinn600.ie@gmail.com,"117 Dame St, Limerick",ire,IE,millennial,1987-05-04,bottom_50,302007.71,30200.77,sometimes,19.32,76.14,6.1,11.07,6.69,0.0,22994.87,1842.25,3343.23,2020.43,0.0
8902,David,Jackson,male,david.jackson898.us@gmail.com,"194 Hill St, San Antonio",usa,US,gen_z,2001-09-15,top_25,44566.83,1782.67,always,35.78,40.14,10.9,26.18,3.62,19.16,715.56,194.31,466.7,64.53,341.56
8903,Lei,He,male,lei.he626.cn@gmail.com,"75 Renmin Rd, Shanghai",china,CN,millennial,1986-09-07,bottom_50,8791.26,879.13,once,5.83,76.01,11.14,9.25,3.6,0.0,668.23,97.94,81.32,31.65,0.0
8904,Richard,Moore,male,richard.moore885.us@gmail.com,"176 Park Ave, Philadelphia",usa,US,millennial,1981-01-02,bottom_50,6900.07,690.01,sometimes,14.04,81.33,6.14,7.71,4.82,0.0,561.19,42.37,53.2,33.26,0.0
8905,John,Williams,male,john.williams777.us@gmail.com,"20 Pine Rd, Chicago",usa,US,gen_z,1998-07-08,top_1,1547780.14,7738.9,often,1753.81,15.79,8.71,27.02,15.37,33.11,1221.97,674.06,2091.05,1189.47,2562.35
8906,Donna,Wilson,female,donna.wilson446.us@gmail.com,"26 Cedar Ln, San Diego",usa,US,gen_z,1997-09-25,top_1,1525356.35,7626.78,always,1006.96,14.37,14.22,26.12,17.11,28.18,1095.97,1084.53,1992.11,1304.94,2149.23
8907,Freya,Walker,female,freya.walker236.uk@gmail.com,"96 Queens Ave, Bristol",uk,GB,boomer,1948-06-19,bottom_50,1034236.84,103423.68,once,19.95,71.63,0.76,15.97,11.64,0.0,74082.38,786.02,16516.76,12038.52,0.0
8908,Donna,Wilson,female,donna.wilson761.us@gmail.com,"5 Pine Rd, Phoenix",usa,US,boomer,1964-12-04,top_1,30507546.77,152537.73,often,648.79,17.42,0.57,24.17,12.29,45.55,26572.07,869.47,36868.37,18746.89,69480.94
8909,Zhen,Huang,female,zhen.huang769.cn@gmail.com,"5 Jiefang Rd, Shanghai",china,CN,gen_z,2000-11-17,bottom_50,53197.38,5319.74,often,10.23,71.15,15.06,13.78,0.01,0.0,3785.0,801.15,733.06,0.53,0.0
8910,Mary,Moore,female,mary.moore160.us@gmail.com,"38 Main St, San Diego",usa,US,gen_z,1997-11-20,top_10,478235.38,5977.94,always,131.41,29.43,18.19,26.66,7.23,18.49,1759.31,1087.39,1593.72,432.21,1105.32
8911,Ashley,Thompson,female,ashley.thompson734.us@gmail.com,"95 River Rd, Chicago",usa,US,boomer,1946-01-01,top_1,13518422.8,67592.11,always,1125.65,19.37,11.34,14.4,26.18,28.71,13092.59,7664.95,9733.26,17695.61,19405.69
8912,Henrik,Hansson,male,henrik.hansson115.se@gmail.com,"80 Odengatan, Orebro",swe,SE,boomer,1946-09-14,bottom_50,131523.48,13152.35,often,26.47,78.16,7.4,6.92,7.52,0.0,10279.88,973.27,910.14,989.06,0.0
8913,Alfie,Brown,male,alfie.brown311.uk@gmail.com,"160 Green Lane, Bristol",uk,GB,boomer,1962-08-22,top_10,3743000.72,46787.51,often,229.67,23.29,8.39,21.77,20.41,26.14,10896.81,3925.47,10185.64,9549.33,12230.26
8914,Richard,Smith,male,richard.smith48.us@gmail.com,"147 Hill St, Dallas",usa,US,boomer,1964-07-25,bottom_50,1087850.99,108785.1,once,20.58,81.75,1.29,8.94,8.02,0.0,88931.82,1403.33,9725.39,8724.57,0.0
8915,Susan,Lopez,female,susan.lopez185.us@gmail.com,"78 Cedar Ln, New York",usa,US,gen_z,2005-09-13,top_25,174035.66,6961.43,once,71.69,33.98,14.85,30.28,9.45,11.44,2365.49,1033.77,2107.92,657.86,796.39
8916,Nancy,Lopez,female,nancy.lopez907.us@gmail.com,"198 Cedar Ln, Los Angeles",usa,US,gen_z,2005-11-24,bottom_50,29713.39,2971.34,often,23.16,76.81,8.18,12.42,2.59,0.0,2282.29,243.06,369.04,76.96,0.0
8917,Yang,Sun,male,yang.sun701.cn@gmail.com,"57 Huaihai Rd, Hangzhou",china,CN,boomer,1964-12-10,top_25,163882.15,6555.29,once,29.1,45.42,8.61,14.7,13.46,17.81,2977.41,564.41,963.63,882.34,1167.5
8918,Patricia,Martin,female,patricia.martin801.us@gmail.com,"157 Elm St, San Antonio",usa,US,boomer,1953-06-26,top_25,2985423.37,119416.93,always,58.41,51.79,7.12,15.76,12.87,12.46,61846.03,8502.49,18820.11,15368.96,14879.35
8919,Hugo,David,male,hugo.david201.fr@gmail.com,"150 Avenue Foch, Toulouse",fr,FR,millennial,1994-10-11,top_10,750600.74,9382.51,often,224.41,36.03,13.13,19.55,17.45,13.84,3380.52,1231.92,1834.28,1637.25,1298.54
8920,Jing,Gao,female,jing.gao114.cn@gmail.com,"152 Nanjing Rd, Suzhou",china,CN,boomer,1964-03-27,bottom_50,41340.21,4134.02,sometimes,4.98,77.74,8.29,7.25,6.72,0.0,3213.79,342.71,299.72,277.81,0.0
8921,Xia,Huang,female,xia.huang842.cn@gmail.com,"157 Dongfeng Rd, Beijing",china,CN,millennial,1992-09-14,top_25,133207.23,5328.29,often,13.39,41.9,20.11,19.98,10.66,7.35,2232.55,1071.52,1064.59,568.0,391.63
8922,Cheng,Wu,male,cheng.wu210.cn@gmail.com,"64 Zhongshan Ave, Chengdu",china,CN,millennial,1986-02-21,top_25,98240.18,3929.61,always,31.64,48.05,10.54,15.29,9.37,16.75,1888.18,414.18,600.84,368.2,658.21
