id,first_name,last_name,gender,email,address,country,generation,wealth_tier,net_worth_usd,monthly_income_usd,internet_frequency,monthly_internet_spend_usd,food_living_pct,tech_pct,lifestyle_pct,travel_pct,investment_pct,food_living_usd,tech_usd,lifestyle_usd,travel_usd,investment_usd
6876,Peng,Yang,male,peng.yang943.cn@gmail.com,"192 Huaihai Rd, Shanghai",china,millennial,bottom_50,1409.05,140.91,often,5.16,79.67,13.51,3.46,3.36,0.0,112.26,19.04,4.88,4.73,0.0
6877,Nancy,Jones,female,nancy.jones855.us@gmail.com,"10 Cedar Ln, Chicago",usa,boomer,top_25,1116858.21,44674.33,often,61.19,47.68,7.93,13.91,13.78,16.7,21300.72,3542.67,6214.2,6156.12,7460.61
6878,Linnea,Pettersson,female,linnea.pettersson416.se@gmail.com,"50 Drottninggatan, Orebro",swe,boomer,bottom_50,38946.75,3894.68,sometimes,10.24,75.91,3.51,14.13,6.45,0.0,2956.45,136.7,550.32,251.21,0.0
6879,Qiang,Zhang,male,qiang.zhang551.cn@gmail.com,"197 Renmin Rd, Suzhou",china,gen_z,bottom_50,62429.28,6242.93,often,6.68,74.32,10.34,14.21,1.13,0.0,4639.75,645.52,887.12,70.55,0.0
6880,Henry,Brown,male,henry.brown325.uk@gmail.com,"135 Church Rd, Sheffield",uk,gen_z,top_10,148735.51,1859.19,always,188.8,23.17,17.22,29.7,9.93,19.98,430.77,320.15,552.18,184.62,371.47
6881,Zhen,Liu,female,zhen.liu175.cn@gmail.com,"67 Guanghua Rd, Nanjing",china,boomer,top_10,378247.47,4728.09,always,83.02,36.34,11.85,17.64,9.55,24.62,1718.19,560.28,834.04,451.53,1164.06
6882,Ming,Lin,male,ming.lin798.cn@gmail.com,"148 Nanjing Rd, Hangzhou",china,gen_z,top_1,1408806.69,7044.03,often,537.9,22.85,14.8,24.77,0.48,37.1,1609.56,1042.52,1744.81,33.81,2613.34
6883,Elizabeth,Miller,female,elizabeth.miller354.us@gmail.com,"3 Oak Ave, New York",usa,gen_z,top_25,136819.35,5472.77,sometimes,70.78,49.78,7.21,23.66,7.04,12.31,2724.34,394.59,1294.86,385.28,673.7
6884,Agnes,Pettersson,female,agnes.pettersson137.se@gmail.com,"12 Odengatan, Gothenburg",swe,gen_z,top_1,181396.71,906.98,often,1360.34,14.42,15.31,25.85,10.18,34.24,130.79,138.86,234.45,92.33,310.55
6885,Jennifer,Taylor,female,jennifer.taylor536.us@gmail.com,"49 Oak Ave, Dallas",usa,boomer,bottom_50,821836.15,82183.62,sometimes,15.93,79.52,4.05,8.3,8.13,0.0,65352.41,3328.44,6821.24,6681.53,0.0
6886,Jing,Chen,female,jing.chen970.cn@gmail.com,"1 Dongfeng Rd, Beijing",china,millennial,bottom_50,50749.53,5074.95,often,10.82,82.87,11.16,4.32,1.65,0.0,4205.61,566.36,219.24,83.74,0.0
6887,Ting,Sun,female,ting.sun569.cn@gmail.com,"109 Renmin Rd, Beijing",china,millennial,bottom_50,9756.57,975.66,sometimes,7.12,73.69,12.33,10.7,3.28,0.0,718.96,120.3,104.4,32.0,0.0
6888,Anthony,Thompson,male,anthony.thompson582.us@gmail.com,"169 Park Ave, San Antonio",usa,millennial,bottom_50,32540.1,3254.01,sometimes,29.19,76.61,6.27,12.57,4.55,0.0,2492.9,204.03,409.03,148.06,0.0
6889,Kristina,Nilsson,female,kristina.nilsson406.se@gmail.com,"183 Storgatan, Malmo",swe,millennial,bottom_50,26647.48,2664.75,sometimes,15.19,73.01,8.02,9.59,9.38,0.0,1945.53,213.71,255.55,249.95,0.0
6890,Yun,Chen,female,yun.chen293.cn@gmail.com,"148 Wangfujing St, Hangzhou",china,boomer,bottom_50,104251.02,10425.1,sometimes,3.53,83.93,4.16,6.54,5.37,0.0,8749.79,433.68,681.8,559.83,0.0
6891,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,swe,gen_z,bottom_50,2651.88,265.19,always,7.52,69.61,11.02,18.64,0.73,0.0,184.6,29.22,49.43,1.94,0.0
6892,Anders,Lindberg,male,anders.lindberg905.se@gmail.com,"188 Karlavagen, Norrkoping",swe,boomer,bottom_50,84945.87,8494.59,sometimes,17.79,76.16,7.1,8.65,8.09,0.0,6469.48,603.12,734.78,687.21,0.0
6893,Andrew,Lopez,male,andrew.lopez478.us@gmail.com,"194 Maple Dr, Houston",usa,gen_z,top_10,596390.38,7454.88,always,164.2,29.87,16.03,24.54,10.64,18.92,2226.77,1195.02,1829.43,793.2,1410.46
6894,Shan,Xu,female,shan.xu301.cn@gmail.com,"188 Renmin Rd, Shanghai",china,boomer,bottom_50,22473.8,2247.38,once,10.89,81.37,10.27,4.8,3.56,0.0,1828.69,230.81,107.87,80.01,0.0
6895,Maxime,Durand,male,maxime.durand826.fr@gmail.com,"103 Rue du Bac, Strasbourg",fr,gen_z,top_25,70256.55,2810.26,always,42.43,52.57,13.08,25.44,4.13,4.78,1477.35,367.58,714.93,116.06,134.33
6896,Margaret,Thomas,female,margaret.thomas513.us@gmail.com,"79 Maple Dr, New York",usa,gen_z,bottom_50,6685.19,668.52,sometimes,27.23,74.09,9.18,14.43,2.3,0.0,495.31,61.37,96.47,15.38,0.0
6897,Alfie,Brown,male,alfie.brown70.uk@gmail.com,"69 Kings Rd, Birmingham",uk,gen_z,bottom_50,7618.11,761.81,sometimes,16.34,69.73,11.44,16.11,2.72,0.0,531.21,87.15,122.73,20.72,0.0
6898,Amelie,Durand,female,amelie.durand62.fr@gmail.com,"196 Rue de Rivoli, Lille",fr,boomer,top_10,2572715.31,32158.94,sometimes,158.42,40.43,6.15,13.24,18.37,21.81,13001.86,1977.77,4257.84,5907.6,7013.86
6899,Robert,Thompson,male,robert.thompson287.us@gmail.com,"44 Main St, Los Angeles",usa,gen_z,top_25,84490.56,3379.62,always,80.71,38.68,13.61,27.11,12.77,7.83,1307.24,459.97,916.21,431.58,264.62
6900,Patricia,Johnson,female,patricia.johnson560.us@gmail.com,"159 Lake Dr, San Diego",usa,millennial,bottom_50,76537.98,7653.8,once,29.4,74.72,7.34,10.98,6.96,0.0,5718.92,561.79,840.39,532.7,0.0
6901,John,Moore,male,john.moore292.us@gmail.com,"17 Elm St, Chicago",usa,gen_z,top_25,148133.14,5925.33,sometimes,60.69,37.12,12.03,28.0,9.1,13.75,2199.48,712.82,1659.09,539.21,814.73
6902,Isabella,Harris,female,isabella.harris712.uk@gmail.com,"65 Mill Lane, Liverpool",uk,millennial,bottom_50,218192.12,21819.21,often,9.9,69.55,9.59,13.33,7.53,0.0,15175.26,2092.46,2908.5,1642.99,0.0
6903,Linda,Martinez,female,linda.martinez449.us@gmail.com,"129 Maple Dr, Phoenix",usa,millennial,bottom_50,41165.44,4116.54,once,26.31,75.14,7.68,12.0,5.18,0.0,3093.17,316.15,493.98,213.24,0.0
6904,Mia,Wood,female,mia.wood565.uk@gmail.com,"108 High St, Manchester",uk,millennial,bottom_50,71461.41,7146.14,sometimes,9.71,71.77,7.14,19.81,1.28,0.0,5128.78,510.23,1415.65,91.47,0.0
6905,Ashley,Martinez,female,ashley.martinez985.us@gmail.com,"4 Hill St, Chicago",usa,gen_z,top_25,53320.08,2132.8,once,82.93,41.0,15.06,22.91,6.52,14.51,874.45,321.2,488.62,139.06,309.47
6906,Xia,Luo,female,xia.luo120.cn@gmail.com,"193 Huaihai Rd, Wuhan",china,millennial,top_25,78207.94,3128.32,sometimes,28.21,31.68,19.23,24.74,8.78,15.57,991.05,601.58,773.95,274.67,487.08
6907,Kimberly,Jones,female,kimberly.jones935.us@gmail.com,"195 River Rd, Philadelphia",usa,boomer,top_10,9113885.66,113923.57,often,281.21,30.24,11.59,19.25,15.68,23.24,34450.49,13203.74,21930.29,17863.22,26475.84
6908,Wei,Gao,male,wei.gao984.cn@gmail.com,"82 Renmin Rd, Guangzhou",china,gen_z,bottom_50,92324.21,9232.42,often,8.32,75.46,11.1,11.59,1.85,0.0,6966.78,1024.8,1070.04,170.8,0.0
6909,Ting,Luo,female,ting.luo348.cn@gmail.com,"129 Wangfujing St, Xi'an",china,boomer,bottom_50,99060.46,9906.05,once,4.01,79.59,7.65,7.18,5.58,0.0,7884.23,757.81,711.25,552.76,0.0
6910,Li,Sun,female,li.sun110.cn@gmail.com,"146 Changan Ave, Wuhan",china,millennial,top_25,118621.62,4744.86,once,34.13,49.88,12.68,17.91,7.55,11.98,2366.74,601.65,849.8,358.24,568.43
6911,Thomas,Garcia,male,thomas.garcia444.fr@gmail.com,"181 Rue de Passy, Marseille",fr,gen_z,top_1,390767.3,1953.84,always,1234.06,24.39,11.12,22.55,9.3,32.64,476.54,217.27,440.59,181.71,637.73
6912,Grainne,Kelly,female,grainne.kelly523.ie@gmail.com,"89 Fitzwilliam Sq, Limerick",ire,boomer,bottom_50,589194.37,58919.44,sometimes,13.14,75.71,1.92,11.51,10.86,0.0,44607.91,1131.25,6781.63,6398.65,0.0
6913,Lan,He,female,lan.he960.cn@gmail.com,"99 Dongfeng Rd, Xi'an",china,gen_z,bottom_50,105017.41,10501.74,sometimes,7.08,69.87,14.78,13.7,1.65,0.0,7337.57,1552.16,1438.74,173.28,0.0
6914,Ronan,Moore,male,ronan.moore960.ie@gmail.com,"122 Fitzwilliam Sq, Drogheda",ire,boomer,top_1,5156361.66,25781.81,often,587.21,14.27,5.79,26.86,14.91,38.17,3679.06,1492.77,6924.99,3844.07,9840.92
6915,Ming,Lin,male,ming.lin265.cn@gmail.com,"134 Guanghua Rd, Shanghai",china,gen_z,bottom_50,91163.25,9116.33,sometimes,8.7,69.32,14.8,13.98,1.9,0.0,6319.44,1349.22,1274.46,173.21,0.0
6916,Helene,Simon,female,helene.simon940.fr@gmail.com,"77 Rue du Bac, Nantes",fr,boomer,top_25,798597.59,31943.9,sometimes,74.63,44.08,5.8,25.94,7.47,16.71,14080.87,1852.75,8286.25,2386.21,5337.83
6917,Amelia,Harris,female,amelia.harris731.uk@gmail.com,"36 Park Rd, Birmingham",uk,boomer,top_10,3369195.88,42114.95,sometimes,157.25,36.12,5.86,21.61,26.83,9.58,15211.92,2467.94,9101.04,11299.44,4034.61
6918,Karen,Lopez,female,karen.lopez305.us@gmail.com,"43 Hill St, San Diego",usa,gen_z,top_1,729540.48,3647.7,always,1538.88,12.95,14.43,21.59,17.64,33.39,472.38,526.36,787.54,643.45,1217.97
6919,Shan,Liu,female,shan.liu399.cn@gmail.com,"75 Changan Ave, Hangzhou",china,millennial,top_1,845908.2,4229.54,often,440.99,18.61,12.2,16.56,15.55,37.08,787.12,516.0,700.41,657.69,1568.31
6920,Xue,Liu,female,xue.liu800.cn@gmail.com,"169 Xinhua St, Beijing",china,boomer,top_25,166816.51,6672.66,always,31.98,43.39,9.33,19.24,8.65,19.39,2895.27,622.56,1283.82,577.19,1293.83
6921,Ciara,O'Connor,female,ciara.oconnor169.ie@gmail.com,"67 Fitzwilliam Sq, Kilkenny",ire,millennial,bottom_50,10193.27,1019.33,sometimes,8.29,79.3,6.45,9.72,4.53,0.0,808.33,65.75,99.08,46.18,0.0
6922,Bo,Huang,male,bo.huang828.cn@gmail.com,"166 Renmin Rd, Suzhou",china,gen_z,bottom_50,35847.82,3584.78,once,11.37,73.55,11.34,14.49,0.62,0.0,2636.61,406.51,519.43,22.23,0.0
6923,Klara,Svensson,female,klara.svensson839.se@gmail.com,"36 Birger Jarlsgatan, Orebro",swe,millennial,top_1,992838.36,4964.19,always,1052.64,12.09,15.76,18.67,13.25,40.23,600.17,782.36,926.81,657.76,1997.09
6924,Wei,Zhou,male,wei.zhou380.cn@gmail.com,"188 Dongfeng Rd, Beijing",china,gen_z,top_25,187230.6,7489.22,sometimes,30.41,48.91,18.86,21.71,4.79,5.73,3662.98,1412.47,1625.91,358.73,429.13
6925,Thomas,Thomas,male,thomas.thomas767.us@gmail.com,"162 River Rd, Los Angeles",usa,boomer,bottom_50,161015.95,16101.6,once,14.5,75.36,0.19,16.96,7.49,0.0,12134.17,30.59,2730.83,1206.01,0.0
6926,Yun,Ma,female,yun.ma362.cn@gmail.com,"60 Wangfujing St, Shenzhen",china,millennial,bottom_50,41621.03,4162.1,sometimes,5.67,80.28,9.73,6.79,3.2,0.0,3341.33,404.97,282.61,133.19,0.0
6927,Qian,Wu,female,qian.wu387.cn@gmail.com,"151 Nanjing Rd, Chengdu",china,gen_z,bottom_50,23571.32,2357.13,sometimes,6.8,73.9,9.03,15.87,1.2,0.0,1741.92,212.85,374.08,28.29,0.0
6928,Mary,Jackson,female,mary.jackson323.us@gmail.com,"155 Hill St, Phoenix",usa,boomer,top_1,23233126.5,116165.63,often,815.57,19.3,3.26,18.23,25.35,33.86,22419.97,3787.0,21176.99,29447.99,39333.68
6929,Fang,He,male,fang.he669.cn@gmail.com,"59 Renmin Rd, Shanghai",china,boomer,bottom_50,65119.82,6511.98,often,6.69,83.22,7.73,5.02,4.03,0.0,5419.27,503.38,326.9,262.43,0.0
6930,Donna,Smith,female,donna.smith371.us@gmail.com,"148 River Rd, Dallas",usa,millennial,bottom_50,70115.09,7011.51,sometimes,16.04,79.23,4.6,12.4,3.77,0.0,5555.22,322.53,869.43,264.33,0.0
6931,Zhi,Zhu,female,zhi.zhu71.cn@gmail.com,"33 Changan Ave, Shanghai",china,boomer,top_25,222546.28,8901.85,sometimes,23.24,42.92,13.3,18.79,9.89,15.1,3820.67,1183.95,1672.66,880.39,1344.18
6932,Mark,Anderson,male,mark.anderson427.us@gmail.com,"73 Oak Ave, Philadelphia",usa,gen_z,top_25,141423.82,5656.95,often,89.05,42.08,11.74,24.67,7.91,13.6,2380.44,664.13,1395.57,447.46,769.35
6933,Mattias,Eriksson,male,mattias.eriksson498.se@gmail.com,"193 Hornsgatan, Vasteras",swe,gen_z,top_25,8558.97,342.36,once,63.17,42.37,15.76,27.48,7.26,7.13,145.06,53.96,94.08,24.86,24.41
6934,Na,Zhao,female,na.zhao838.cn@gmail.com,"4 Nanjing Rd, Wuhan",china,millennial,top_25,71626.77,2865.07,sometimes,22.66,41.14,10.58,27.15,3.75,17.38,1178.69,303.12,777.87,107.44,497.95
6935,Hui,Luo,male,hui.luo936.cn@gmail.com,"187 Jiefang Rd, Hangzhou",china,gen_z,bottom_50,29674.96,2967.5,once,4.75,67.3,13.74,17.33,1.63,0.0,1997.13,407.73,514.27,48.37,0.0
6936,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,ire,boomer,top_10,3274709.88,40933.87,often,209.86,28.13,8.25,27.64,16.2,19.78,11514.7,3377.04,11314.12,6631.29,8096.72
6937,Robert,Lopez,male,robert.lopez134.us@gmail.com,"157 Elm St, Dallas",usa,gen_z,top_1,880318.95,4401.59,sometimes,1113.86,10.01,15.1,26.46,17.71,30.72,440.6,664.64,1164.66,779.52,1352.17
6938,Tao,Wang,male,tao.wang398.cn@gmail.com,"77 Guanghua Rd, Guangzhou",china,millennial,top_1,1044775.07,5223.88,always,425.5,17.32,9.7,23.42,12.76,36.8,904.78,506.72,1223.43,666.57,1922.39
6939,Lucas,Davies,male,lucas.davies2.uk@gmail.com,"119 Green Lane, Edinburgh",uk,millennial,bottom_50,232068.09,23206.81,often,15.5,72.9,7.89,14.41,4.8,0.0,16917.76,1831.02,3344.1,1113.93,0.0
6940,Lola,Wood,female,lola.wood625.uk@gmail.com,"111 High St, London",uk,millennial,top_10,1133453.1,14168.16,sometimes,264.62,34.35,16.14,17.15,14.86,17.5,4866.76,2286.74,2429.84,2105.39,2479.43
6941,Richard,Jones,male,richard.jones995.us@gmail.com,"170 Elm St, San Jose",usa,gen_z,top_25,158356.59,6334.26,sometimes,83.44,45.59,6.55,26.03,10.46,11.37,2887.79,414.89,1648.81,662.56,720.21
6942,Jing,Wu,female,jing.wu558.cn@gmail.com,"119 Changan Ave, Suzhou",china,gen_z,top_10,364429.32,4555.37,sometimes,80.64,25.28,18.78,22.68,14.94,18.32,1151.6,855.5,1033.16,680.57,834.54
6943,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,ire,gen_z,bottom_50,10463.57,1046.36,once,14.17,73.86,7.59,15.6,2.95,0.0,772.84,79.42,163.23,30.87,0.0
6944,Sophie,Roberts,female,sophie.roberts349.uk@gmail.com,"75 High St, Bristol",uk,millennial,top_25,586298.24,23451.93,always,60.2,40.76,9.81,25.45,8.25,15.73,9559.01,2300.63,5968.52,1934.78,3688.99
6945,Susan,Moore,female,susan.moore642.us@gmail.com,"182 Maple Dr, Philadelphia",usa,boomer,top_1,33410060.9,167050.3,always,1464.37,20.2,5.32,17.29,19.92,37.27,33744.16,8887.08,28883.0,33276.42,62259.65
6946,Jessica,Smith,female,jessica.smith503.us@gmail.com,"29 Lake Dr, Phoenix",usa,gen_z,top_10,243983.96,3049.8,often,202.21,35.86,9.51,24.4,11.23,19.0,1093.66,290.04,744.15,342.49,579.46
6947,Elizabeth,Jackson,female,elizabeth.jackson478.us@gmail.com,"32 Lake Dr, Dallas",usa,gen_z,bottom_50,12185.17,1218.52,once,8.48,78.46,6.08,12.65,2.81,0.0,956.05,74.09,154.14,34.24,0.0
6948,Eoin,O'Connor,male,eoin.oconnor787.ie@gmail.com,"122 North Circular Rd, Galway",ire,millennial,bottom_50,47974.08,4797.41,once,11.18,77.87,2.31,14.29,5.53,0.0,3735.74,110.82,685.55,265.3,0.0
6949,Archie,Williams,male,archie.williams799.uk@gmail.com,"114 Park Rd, Leicester",uk,boomer,bottom_50,610042.37,61004.24,once,9.81,76.32,5.9,10.22,7.56,0.0,46558.44,3599.25,6234.63,4611.92,0.0
6950,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,fr,gen_z,top_25,76874.73,3074.99,sometimes,64.13,42.6,7.22,25.25,8.11,16.82,1309.95,222.01,776.43,249.38,517.21
6951,Ashley,Hernandez,female,ashley.hernandez942.us@gmail.com,"109 Lake Dr, San Jose",usa,millennial,top_1,5029244.65,25146.22,sometimes,995.14,24.04,7.0,24.83,13.18,30.95,6045.15,1760.24,6243.81,3314.27,7782.76
6952,Richard,Thomas,male,richard.thomas622.us@gmail.com,"19 Elm St, Phoenix",usa,gen_z,top_10,629525.77,7869.07,often,348.93,29.14,18.18,25.46,12.3,14.92,2293.05,1430.6,2003.47,967.9,1174.07
6953,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,ire,millennial,top_25,346876.19,13875.05,often,34.04,40.43,12.7,21.75,9.09,16.03,5609.68,1762.13,3017.82,1261.24,2224.17
6954,Zhen,Zhu,female,zhen.zhu321.cn@gmail.com,"86 Wangfujing St, Hangzhou",china,millennial,top_25,140344.4,5613.78,always,37.71,41.23,13.65,17.39,9.15,18.58,2314.56,766.28,976.24,513.66,1043.04
6955,Jacob,Johnson,male,jacob.johnson584.uk@gmail.com,"72 Station Rd, Leicester",uk,gen_z,bottom_50,43802.38,4380.24,once,8.46,73.92,7.38,15.77,2.93,0.0,3237.87,323.26,690.76,128.34,0.0
6956,Fang,Liu,female,fang.liu3.cn@gmail.com,"81 Changan Ave, Nanjing",china,millennial,top_1,1033240.08,5166.2,sometimes,278.05,20.78,14.07,14.47,15.4,35.28,1073.54,726.88,747.55,795.59,1822.64
6957,Laura,Moreau,female,laura.moreau181.fr@gmail.com,"130 Rue du Bac, Toulouse",fr,millennial,top_25,389398.49,15575.94,once,48.72,50.13,2.93,27.04,13.67,6.23,7808.22,456.38,4211.73,2129.23,970.38
6958,Patricia,Taylor,female,patricia.taylor924.us@gmail.com,"62 Pine Rd, Philadelphia",usa,gen_z,bottom_50,11948.95,1194.89,sometimes,19.75,77.02,8.74,12.17,2.07,0.0,920.3,104.43,145.42,24.73,0.0
6959,Andrew,Thomas,male,andrew.thomas304.us@gmail.com,"21 Hill St, Los Angeles",usa,boomer,bottom_50,890286.25,89028.62,sometimes,19.03,77.69,2.03,9.99,10.29,0.0,69166.33,1807.28,8893.96,9161.04,0.0
6960,Sandra,Johnson,female,sandra.johnson745.us@gmail.com,"158 Pine Rd, San Jose",usa,boomer,bottom_50,1041397.02,104139.7,once,27.96,83.6,3.6,6.28,6.52,0.0,87060.79,3749.03,6539.97,6789.91,0.0
6961,Daisy,Harris,female,daisy.harris653.uk@gmail.com,"179 Manor Rd, London",uk,gen_z,top_10,248312.16,3103.9,often,157.91,23.55,19.3,32.13,16.68,8.34,730.97,599.05,997.28,517.73,258.87
6962,Thomas,Jackson,male,thomas.jackson968.us@gmail.com,"127 Lake Dr, Phoenix",usa,boomer,top_10,11297059.79,141213.25,often,154.11,29.73,9.58,14.49,13.2,33.0,41982.7,13528.23,20461.8,18640.15,46600.37
6963,Lola,Robinson,female,lola.robinson108.uk@gmail.com,"141 Manor Rd, Liverpool",uk,gen_z,top_25,98444.25,3937.77,sometimes,84.14,39.27,12.74,22.87,7.23,17.89,1546.36,501.67,900.57,284.7,704.47
6964,Zhi,Zhang,female,zhi.zhang963.cn@gmail.com,"170 Wangfujing St, Chengdu",china,gen_z,top_25,140895.25,5635.81,always,32.03,49.59,14.57,20.75,2.27,12.82,2794.8,821.14,1169.43,127.93,722.51
6965,Christopher,Johnson,male,christopher.johnson415.us@gmail.com,"170 River Rd, San Antonio",usa,gen_z,bottom_50,9342.96,934.3,once,19.34,74.2,11.61,11.76,2.43,0.0,693.25,108.47,109.87,22.7,0.0
6966,Hui,Ma,male,hui.ma691.cn@gmail.com,"50 Renmin Rd, Xi'an",china,boomer,bottom_50,50179.38,5017.94,sometimes,10.71,77.39,6.99,10.32,5.3,0.0,3883.38,350.75,517.85,265.95,0.0
6967,Hui,He,female,hui.he776.cn@gmail.com,"139 Xinhua St, Guangzhou",china,boomer,bottom_50,82907.19,8290.72,often,4.58,83.32,5.13,5.17,6.38,0.0,6907.83,425.31,428.63,528.95,0.0
6968,Thomas,Durand,male,thomas.durand682.fr@gmail.com,"166 Rue de la Paix, Nantes",fr,gen_z,bottom_50,2218.21,221.82,sometimes,12.38,71.19,6.49,15.49,6.83,0.0,157.91,14.4,34.36,15.15,0.0
6969,James,Smith,male,james.smith248.us@gmail.com,"179 Main St, Philadelphia",usa,millennial,bottom_50,123099.16,12309.92,often,18.21,75.64,8.48,10.27,5.61,0.0,9311.22,1043.88,1264.23,690.59,0.0
6970,Peng,Zhou,male,peng.zhou560.cn@gmail.com,"72 Xinhua St, Beijing",china,millennial,bottom_50,64366.42,6436.64,once,6.01,83.85,11.59,3.33,1.23,0.0,5397.12,746.01,214.34,79.17,0.0
6971,Declan,O'Reilly,male,declan.oreilly452.ie@gmail.com,"177 South Circular Rd, Dublin",ire,boomer,bottom_50,604776.33,60477.63,sometimes,12.33,81.14,1.95,6.77,10.14,0.0,49071.55,1179.31,4094.34,6132.43,0.0
6972,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,ire,millennial,top_25,524352.32,20974.09,often,60.81,40.18,8.14,21.42,10.92,19.34,8427.39,1707.29,4492.65,2290.37,4056.39
6973,Lea,Dubois,female,lea.dubois11.fr@gmail.com,"68 Rue du Bac, Montpellier",fr,millennial,bottom_50,57374.96,5737.5,once,20.03,86.66,1.98,5.78,5.58,0.0,4972.12,113.6,331.63,320.15,0.0
6974,Emily,Davis,female,emily.davis566.us@gmail.com,"98 Park Ave, Houston",usa,gen_z,bottom_50,7133.89,713.39,once,9.03,74.62,9.58,12.74,3.06,0.0,532.33,68.34,90.89,21.83,0.0
6975,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,swe,millennial,top_25,187891.07,7515.64,sometimes,48.42,43.06,10.71,22.46,7.68,16.09,3236.23,804.93,1688.01,577.2,1209.27
6976,Rong,Yang,female,rong.yang186.cn@gmail.com,"8 Xinhua St, Beijing",china,boomer,bottom_50,33039.62,3303.96,sometimes,4.37,84.32,5.12,7.0,3.56,0.0,2785.9,169.16,231.28,117.62,0.0
6977,Christopher,Martin,male,christopher.martin825.us@gmail.com,"167 Cedar Ln, Phoenix",usa,gen_z,top_25,110865.68,4434.63,sometimes,47.31,38.03,15.65,24.0,8.39,13.93,1686.49,694.02,1064.31,372.07,617.74
6978,Isabelle,Richard,female,isabelle.richard797.fr@gmail.com,"165 Rue Nationale, Montpellier",fr,boomer,bottom_50,79470.65,7947.06,once,11.38,77.13,0.37,12.04,10.46,0.0,6129.57,29.4,956.83,831.26,0.0
6979,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,ire,boomer,bottom_50,543220.59,54322.06,once,21.06,76.94,4.72,12.1,6.24,0.0,41795.39,2564.0,6572.97,3389.7,0.0
6980,Chloe,Watson,female,chloe.watson975.uk@gmail.com,"29 Manor Rd, Liverpool",uk,boomer,bottom_50,1243575.5,124357.55,sometimes,15.26,80.55,1.21,10.29,7.95,0.0,100170.01,1504.73,12796.39,9886.43,0.0
6981,ANONYMIZED,ANONYMIZED,female,ANONYMIZED,ANONYMIZED,fr,boomer,bottom_50,278612.4,27861.24,once,11.03,77.11,3.45,11.89,7.55,0.0,21483.8,961.21,3312.7,2103.52,0.0
6982,Darragh,O'Sullivan,male,darragh.osullivan140.ie@gmail.com,"180 South Circular Rd, Kilkenny",ire,millennial,bottom_50,76205.43,7620.54,once,14.77,72.62,6.19,16.29,4.9,0.0,5534.04,471.71,1241.39,373.41,0.0
6983,Yang,Guo,male,yang.guo920.cn@gmail.com,"41 Changan Ave, Hangzhou",china,boomer,top_1,822865.33,4114.33,often,315.38,19.2,8.79,16.75,17.71,37.55,789.95,361.65,689.15,728.65,1544.93
6984,Yan,Chen,female,yan.chen291.cn@gmail.com,"171 Guanghua Rd, Beijing",china,gen_z,top_10,461490.56,5768.63,always,96.82,35.68,22.31,20.17,11.8,10.04,2058.25,1286.98,1163.53,680.7,579.17
6985,Shan,Zhou,female,shan.zhou63.cn@gmail.com,"56 Zhongshan Ave, Chengdu",china,millennial,bottom_50,8695.06,869.51,sometimes,4.09,77.18,10.99,5.83,6.0,0.0,671.09,95.56,50.69,52.17,0.0
6986,ANONYMIZED,ANONYMIZED,male,ANONYMIZED,ANONYMIZED,fr,millennial,bottom_50,71802.62,7180.26,once,9.35,80.62,3.34,10.45,5.59,0.0,5788.73,239.82,750.34,401.38,0.0
6987,Agnes,Lindqvist,female,agnes.lindqvist125.se@gmail.com,"195 Sveavagen, Stockholm",swe,boomer,bottom_50,78398.02,7839.8,once,17.22,78.83,3.84,11.15,6.18,0.0,6180.11,301.05,874.14,484.5,0.0
6988,Zhen,He,female,zhen.he977.cn@gmail.com,"52 Renmin Rd, Wuhan",china,gen_z,top_25,183849.87,7353.99,once,17.06,40.76,20.18,23.23,2.29,13.54,2997.49,1484.04,1708.33,168.41,995.73
6989,Anthony,Moore,male,anthony.moore183.us@gmail.com,"28 Maple Dr, Chicago",usa,boomer,bottom_50,337442.02,33744.2,often,12.3,74.86,3.28,11.41,10.45,0.0,25260.91,1106.81,3850.21,3526.27,0.0
6990,Donald,Hernandez,male,donald.hernandez253.us@gmail.com,"45 Elm St, Houston",usa,gen_z,bottom_50,31125.79,3112.58,sometimes,19.17,68.23,12.9,17.85,1.02,0.0,2123.71,401.52,555.6,31.75,0.0
6991,Eoin,Quinn,male,eoin.quinn460.ie@gmail.com,"75 Clontarf Rd, Galway",ire,millennial,bottom_50,124260.9,12426.09,always,15.15,78.58,6.14,8.92,6.36,0.0,9764.42,762.96,1108.41,790.3,0.0
6992,Matthew,Jackson,male,matthew.jackson801.us@gmail.com,"176 Lake Dr, San Diego",usa,millennial,bottom_50,162267.99,16226.8,sometimes,21.83,79.25,4.77,10.52,5.46,0.0,12859.74,774.02,1707.06,885.98,0.0
